X,Y,OBJECTID_12,OBJECTID_1,OBJECTID,DIR_P,STREET,DIR_S,STYPE,X1_DIR_P,X1_STRT,X1_DIR_S,X1_STYPE,X2_DIR_P,X2_STRT,X2_DIR_S,X2_STYPE,TR_DIR,SPOT,ZIP,BSI_DIST,BSI_ID,GPS_STAT,STATUS,IN_SERVICE,BLOCK,SHELTER,WITH_SHLTR,SH_BENCH,SH_QUAN,BENCH,WITH_BNCH,BN_QUAN,TR_CAN,WITH_TCAN,TR_QUAN,CURR_EDIT,COMMENT,SOURCE,CHG_PERS,ATT_DATE,GPS_DATE,SRVD_RTS,STOPABBR,ONSTREET,ATSTREET,STOPNAME,POINT_X,POINT_Y,LON,LAT,TO_DELETE,FAREZONEID,WITH_KIOSK,RT_LAYOVER,ADAComp,SRVD_RTS_O,GlobalID,created_us,created_da,last_edite,last_edi_1
-95.399444744113097,29.810198564324079,3859,6215,6215, ,YALE, ,ST,W,26TH, ,ST, , , , ,S,NS,77008,20,6229,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location by aerial photo in GIS  moved 143ft N  to NS frm FS,Google Maps Street View,spn,2016-02-24T00:00:00.000Z,2016-02-24T00:00:00.000Z,- 40 -,YAL26TSN,YALE ST,26TH ST,YALE ST @ 26TH ST,3110154.75001527,13859566.9998678,0,0,N, , , , ,- 66 -,{168D5E00-BC03-4A24-9FBA-FFBABBFD20C2}, ,,sn01,2016-04-04T00:00:00.000Z
-95.399405975764012,29.808174574421173,3860,6216,6216, ,YALE, ,ST,W,24TH, ,ST, , , , ,S,NS,77008,20,6230,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location by aerial photo in GIS  moved 3ft W,Google Maps Street View,spn,2016-02-24T00:00:00.000Z,2016-02-24T00:00:00.000Z,- 40 -,YAL24TSN,YALE ST,24TH ST,YALE ST @ 24TH ST,3110180.24996428,13858972.0000735,0,0,N, , , , ,- 66 -,{C56D1E7F-7C99-4239-BC14-8F15961EFA8A}, ,,sn01,2016-04-04T00:00:00.000Z
-95.399368526477176,29.806197303616077,3861,6217,6217, ,YALE, ,ST,W,22ND, ,ST, , , , ,S,NS,77008,20,6231,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location by aerial photo in GIS  moved 7ft SW,Google Maps Street View,spn,2016-02-24T00:00:00.000Z,2016-02-24T00:00:00.000Z,- 40 -,YAL22NSN,YALE ST,22ND ST,YALE ST @ 22ND ST,3110216.74989128,13858257.9998611,0,0,N, , , , ,- 66 -,{8D9227CA-7D2A-45E1-9A24-F3E9980A55B1}, ,,sn01,2016-04-04T00:00:00.000Z
-95.399216137684107,29.807592166891411,3862,6218,6218, ,YALE, ,ST,E,24TH, ,ST, , , , ,N,NS,77008,20,6232,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location by aerial photo in GIS  moved 5ft E,Google Maps Street View,spn,2016-02-24T00:00:00.000Z,2016-02-24T00:00:00.000Z,- 40 -,YAL24TNN,YALE ST,24TH ST,YALE ST @ 24TH ST,3110237.49984978,13858763.0001634,0,0,N, , , , ,- 66 -,{EA93BBBB-BA41-4869-BE97-AE916C4AFB1D}, ,,sn01,2016-04-04T00:00:00.000Z
-95.399291732524773,29.810069578156995,3863,6219,6219, ,YALE, ,ST,E,26TH, ,ST, , , , ,N,NS,77008,20,6233,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Verified location by aerial photo in GIS  not moved,Google Maps Street View,spn,2016-02-24T00:00:00.000Z,2016-02-24T00:00:00.000Z,- 40 -,YAL26TNN,YALE ST,26TH ST,YALE ST @ 26TH ST,3110192.74993928,13859663.0000039,0,0,N, , , , ,- 66 -,{68220403-7494-42DB-BCE5-F7ADA14FCCC0}, ,,sn01,2016-04-04T00:00:00.000Z
-95.3992837250929,29.812105303400443,3864,6220,6220, ,YALE, ,ST,E,28TH, ,ST, , , , ,N,NS,77008,20,6234,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Changed rte 8 to rte 66,20070527 Serv Chng,spn,2007-03-16T00:00:00.000Z,1999-01-26T00:00:00.000Z,- 40 -,YAL28TNN,YALE ST,28TH ST,YALE ST @ 28TH ST,3110172.49997978,13860402.9998362,0,0,N, , , , ,- 66 -,{624AEF12-1626-4AC4-A322-FEFC40C04F5F}, ,, ,
-95.39136465309663,29.812981886227373,3865,6221,6221,N,MAIN, ,ST,E,29TH, ,ST, , , , ,S,FS,77009,20,6235,Y,A,1, , ,0, ,0, ,0,0,C,1,1,0,Changed onstreet stopname,spn GIS Trapeze FX,spn,2015-10-30T00:00:00.000Z,1999-01-26T00:00:00.000Z,- 44 -,MAI29TSF,N MAIN ST,29TH ST,N MAIN ST @ 29TH ST,3112672.74990052,13860799.0000284,0,0,N, , , , ,- 9 -,{2D4EFE49-A420-439C-9DA9-3C3F38CFF1B7}, ,,vw08,2016-01-06T00:00:00.000Z
-95.390853135579135,29.811567717283804,3866,6222,6222,N,MAIN, ,ST,E,27TH, ,ST, , , , ,S,NS,77009,20,6236,Y,A,1, , ,0, ,0, ,0,0,C,1,1,0,Changed onstreet stopname,spn GIS Trapeze FX,spn,2015-10-30T00:00:00.000Z,1999-01-26T00:00:00.000Z,- 44 -,MAI27TSN,N MAIN ST,27TH ST,N MAIN ST @ 27TH ST,3112850.74987261,13860290.0000622,0,0,N, , , , ,- 9 -,{5317425D-B613-45BA-A877-746E87341A0C}, ,,vw08,2016-01-06T00:00:00.000Z
-95.390250814718229,29.809911738825953,3867,6223,6223,N,MAIN, ,ST, ,AURORA, ,ST, , , , ,S,NS,77009,20,6237,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Changed onstreet stopname,spn GIS Trapeze FX,spn,2015-10-30T00:00:00.000Z,1999-01-26T00:00:00.000Z,- 44 -,MAIAURSN,N MAIN ST,AURORA ST,N MAIN ST @ AURORA ST,3113060.25010978,13859693.9999419,0,0,N, , , , ,- 9 -,{01A13731-86A5-4A71-94CE-0EF171DE7D52}, ,,vw08,2016-01-06T00:00:00.000Z
-95.38966328138207,29.808239647815363,3868,6224,6224,N,MAIN, ,ST,E,24TH, ,ST, , , , ,S,NS,77009,20,6238,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Changed onstreet stopname,spn GIS Trapeze FX,spn,2015-10-30T00:00:00.000Z,1999-01-26T00:00:00.000Z,- 44 -,MAI24TSN,N MAIN ST,24TH ST,N MAIN ST @ 24TH ST,3113265.25002787,13859092.0001616,0,0,N, , , , ,- 9 -,{ED7D1C46-C055-47B3-81A5-FC0F2567E664}, ,,vw08,2016-01-06T00:00:00.000Z
-95.387550072084295,29.803194641922566,3869,6225,6225,N,MAIN, ,ST, ,KERN, ,ST, , , , ,S,NS,77009,20,6239,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Changed onstreet stopname,spn GIS Trapeze FX,spn,2015-10-30T00:00:00.000Z,1999-01-26T00:00:00.000Z,- 44 -,MAIKERSN,N MAIN ST,KERN ST,N MAIN ST @ KERN ST,3113991.7498872,13857278.9998506,0,0,N, , , , ,- 9 -,{07B3F3F5-434A-4553-9DB2-B4608BF49B18}, ,,sn01,2016-04-07T00:00:00.000Z
-95.386061796549257,29.801327672673693,3870,6226,6226,N,MAIN, ,ST, ,WINSTON, ,ST, , , , ,S,NS,77009,20,6240,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Changed onstreet stopname,spn GIS Trapeze FX,spn,2015-10-30T00:00:00.000Z,1999-01-26T00:00:00.000Z,- 44 -,MAIWINSN,N MAIN ST,WINSTON ST,N MAIN ST @ WINSTON ST,3114484.49988595,13856614.9998663,0,0,N, , , , ,- 9 -,{CF968F87-B729-453F-A640-106B19228994}, ,,vw08,2016-01-06T00:00:00.000Z
-95.384505582274343,29.799354303153926,3871,6227,6227,N,MAIN, ,ST, ,MICHAUX, ,ST, , , , ,S,NS,77009,20,6241,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Changed onstreet stopname,spn GIS Trapeze FX,spn,2015-10-30T00:00:00.000Z,1999-01-26T00:00:00.000Z,- 44 -,MAIMICSN,N MAIN ST,MICHAUX ST,N MAIN ST @ MICHAUX ST,3114999.99983919,13855912.9999579,0,0,N, , , , ,- 9 -,{569A6BF0-8E27-412A-BB53-B20C0531BE47}, ,,vw08,2016-01-06T00:00:00.000Z
-95.38216621292905,29.797510033867525,3872,6228,6228,N,MAIN, ,ST, ,AIRLINE, ,DR, , , , ,S,NS,77009,20,6242,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location by aerial photo in GIS  moved 8ft S,Google Maps Street View,spn,2016-02-29T00:00:00.000Z,2016-02-29T00:00:00.000Z,- 44 -,MAIAIRSN,N MAIN ST,AIRLINE DR,N MAIN ST @ AIRLINE DR,3115758.2499631,13855273.9999236,0,0,N, , , , ,- 9 -,{BDE61725-66BC-4F35-9FB7-5BB226416797}, ,,sn01,2016-04-07T00:00:00.000Z
-95.381164388390133,29.79673957069534,3873,6229,6229,N,MAIN, ,ST, ,14TH, ,ST, , , , ,S,NS,77009,20,6243,Y,A,1, ,4,1,W,1, ,0,0,C,1,1,0,Updated location by aerial photo in GIS  moved 9ft S  verified amenities,Google Maps Street View,spn,2016-02-29T00:00:00.000Z,2016-02-29T00:00:00.000Z,- 44 -,MAI14TSN,N MAIN ST,14TH ST,N MAIN ST @ 14TH ST,3116090.29194994,13855004.7468532,0,0,N, , , , ,- 9 24 -,{47FC2065-C753-42B4-A9FA-D0CE8C30610C}, ,,sn01,2016-04-07T00:00:00.000Z
-95.3789912894335,29.795133738166832,3874,6230,6230,N,MAIN, ,ST, ,MOSS, ,ST, , , , ,S,NS,77009,20,6244,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Verified location by aerial photo in GIS  not moved,Google Maps Street View,spn,2016-02-29T00:00:00.000Z,2016-02-29T00:00:00.000Z,- 44 -,MAIMOSSN,N MAIN ST,MOSS ST,N MAIN ST @ MOSS ST,3116795.57203545,13854433.0718154,0,0,N, , , , ,- 9 24 -,{80340B53-25B7-4DA6-B30C-5E52DC8B83DA}, ,,sn01,2016-04-07T00:00:00.000Z
-95.377663696824882,29.794169718681736,3875,6231,6231,N,MAIN, ,ST, ,MELWOOD, ,ST, , , , ,S,NS,77009,20,6245,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Verified location by aerial photo in GIS  not moved,Google Maps Street View,spn,2016-02-29T00:00:00.000Z,2016-02-29T00:00:00.000Z,- 44 -,MAIMELSN,N MAIN ST,MELWOOD ST,N MAIN ST @ MELWOOD ST,3117227.29919036,13854095.7224245,0,0,N, , , , ,- 9 24 -,{65C76B0D-CD10-45B8-A3B0-4F8ADDB8DB7D}, ,,sn01,2016-04-07T00:00:00.000Z
-95.376347774783724,29.793252489220599,3876,6232,6232,N,MAIN, ,ST,W,TEMPLE, ,ST, , , , ,S,NS,77009,20,6246,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location by aerial photo in GIS moved 3ft SE,Google Maps Street View,spn,2016-02-29T00:00:00.000Z,2016-02-29T00:00:00.000Z,- 44 -,MAITEMSN,N MAIN ST,TEMPLE ST,N MAIN ST @ TEMPLE ST,3117650.91842186,13853779.7145264,0,0,N, , , , ,- 9 24 -,{87F59F26-4FFB-4927-A599-37034CE796C0}, ,,sn01,2016-04-07T00:00:00.000Z
-95.373618878787283,29.791188369177867,3877,6233,6233,N,MAIN, ,ST, ,VINCENT, ,ST, , , , ,S,FS,77009,20,6247,Y,A,1, ,4,1, ,1, ,0,0,M,1,1,0,Updated location by aerial photo in GIS  moved 3ft SE  verified amenities,Google Maps Street View,spn,2016-02-29T00:00:00.000Z,2016-02-29T00:00:00.000Z,- 44 -,MAIVINSF,N MAIN ST,VINCENT ST,N MAIN ST @ VINCENT ST,3118538.48062311,13853052.6943268,0,0,N, , , , ,- 9 24 -,{96B74062-3DF5-49AE-B861-D7D728ABA497}, ,,sn01,2016-04-07T00:00:00.000Z
-95.373050272590476,29.790948689175927,3878,6234,6234,N,MAIN, ,ST, ,PECORE, ,ST, , , , ,N,FS,77009,20,6248,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Verified location by aerial photo in GIS  not moved,Google Maps Street View,spn,2016-02-29T00:00:00.000Z,2016-02-29T00:00:00.000Z,- 44 -,MAIPECNF,N MAIN ST,PECORE ST,N MAIN ST @ PECORE ST,3118726.17053644,13852970.3378643,0,0,N, , , , ,- 9 24 -,{C5DD6C2A-05B7-4D5E-8E38-E19C9FA3B3F4}, ,,sn01,2016-04-07T00:00:00.000Z
-95.374479856955233,29.792033450283366,3879,6235,6235,N,MAIN, ,ST, ,CORDELL, , , , , , ,N,NS,77009,20,6249,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location by aerial photo in GIS  moved 19ft SE,Google Maps Street View,spn,2016-02-29T00:00:00.000Z,2016-02-29T00:00:00.000Z,- 44 -,MAICORNN,N MAIN ST,CORDELL,N MAIN ST @ CORDELL,3118245.16624911,13853362.4965288,0,0,N, , , , ,- 9 24 -,{73A6457C-1B24-4A4C-9507-9DF0DF5FAFFA}, ,,sn01,2016-04-07T00:00:00.000Z
-95.375838309443381,29.793063642348464,3880,6236,6236,N,MAIN, ,ST,W,TEMPLE, ,ST, , , , ,N,NS,77009,20,6250,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location by aerial photo in GIS  moved 4ft NE,Google Maps Street View,spn,2016-02-29T00:00:00.000Z,2016-02-29T00:00:00.000Z,- 44 -,MAITEMNN,N MAIN ST,TEMPLE ST,N MAIN ST @ TEMPLE ST,3117816.22550595,13853708.303908,0,0,N, , , , ,- 9 24 -,{B706A47B-6C47-4FA8-BCB6-91F3EEBF7094}, ,,sn01,2016-04-07T00:00:00.000Z
-95.377042576977502,29.793937247815517,3881,6237,6237,N,MAIN, ,ST, ,TABOR, ,ST, , , , ,N,NS,77009,20,6251,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location by aerial photo in GIS  moved 4ft SE,Google Maps Street View,spn,2016-02-29T00:00:00.000Z,2016-02-29T00:00:00.000Z,- 44 -,MAITABNN,N MAIN ST,TABOR ST,N MAIN ST @ TABOR ST,3117423.48875861,13854019.9243478,0,0,N, , , , ,- 9 24 -,{7F7DCEF0-3105-42ED-8D11-193CDAE8634B}, ,,sn01,2016-05-02T00:00:00.000Z
-95.378433631901331,29.794926342808317,3882,6238,6238,N,MAIN, ,ST, ,FUGATE, , , , , , ,N,NS,77009,20,6252,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location by aerial photo in GIS moved 5ft NE,Google Maps Street View,spn,2016-02-29T00:00:00.000Z,2016-02-29T00:00:00.000Z,- 44 -,MAIFUGNN,N MAIN ST,FUGATE,N MAIN ST @ FUGATE,3116972.75015877,13854359.0001132,0,0,N, , , , ,- 9 24 -,{72A6EA56-3821-4AE8-84CC-B2BB146C4EF2}, ,,sn01,2016-04-07T00:00:00.000Z
-95.380629325010048,29.796542838738013,3883,6239,6239,N,MAIN, ,ST, ,EDSEE, , , , , , ,N,NS,77009,20,6253,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location by aerial photo in GIS  moved 3ft S,Google Maps Street View,spn,2016-02-29T00:00:00.000Z,2016-02-29T00:00:00.000Z,- 44 -,MAIEDSNN,N MAIN ST,EDSEE,N MAIN ST @ EDSEE,3116261.27848461,13854931.1889294,0,0,N, , , , ,- 9 24 -,{E84B21E4-9750-4B0E-8F86-54B4FB018CE4}, ,,sn01,2016-04-07T00:00:00.000Z
-95.381726716336175,29.797366169016904,3884,6240,6240,N,MAIN, ,ST, ,AIRLINE, ,DR, , , , ,N,NS,77009,20,6254,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Updated location by aerial photo in GIS moved 3ft SW,Google Maps Street View,spn,2016-02-29T00:00:00.000Z,2016-02-29T00:00:00.000Z,- 44 -,MAIAIRNN,N MAIN ST,AIRLINE DR,N MAIN ST @ AIRLINE DR,3115904.99999769,13855220.0000316,0,0,N, , , , ,- 9 24 -,{B97B6882-C224-48BB-A1EE-4D5A6D45D569}, ,,sn01,2016-04-07T00:00:00.000Z
-95.383880284963553,29.799018286298782,3885,6241,6241,N,MAIN, ,ST, ,HARRIS, ,CT, , , , ,N,FS,77009,20,6255,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Changed onstreet stopname,spn GIS Trapeze FX,spn,2015-10-30T00:00:00.000Z,1999-01-26T00:00:00.000Z,- 44 -,MAIHARNF,N MAIN ST,HARRIS CT,N MAIN ST @ HARRIS CT,3115202.00009136,13855796.9998618,0,0,N, , , , ,- 9 -,{D365961E-F814-433A-9283-7CC7ABA4AC89}, ,,vw08,2016-01-06T00:00:00.000Z
-95.386061687110725,29.801553275850576,3886,6242,6242,N,MAIN, ,ST, ,NORHILL, ,ST, , , , ,N,NS,77009,20,6256,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Changed onstreet stopname,spn GIS Trapeze FX,spn,2015-10-30T00:00:00.000Z,1999-01-26T00:00:00.000Z,- 44 -,MAINHLNN,N MAIN ST,NORHILL ST,N MAIN ST @ NORHILL ST,3114481.99989094,13856697.0000304,0,0,N, , , , ,- 9 -,{428682D0-971D-46BA-B8A0-A34A8A35205A}, ,,vw08,2016-01-06T00:00:00.000Z
-95.388899890462213,29.806634348261618,3887,6244,6244,N,MAIN, ,ST, ,NADINE, ,ST, , , , ,N,NS,77009,20,6258,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Changed onstreet stopname,spn GIS Trapeze FX,spn,2015-10-30T00:00:00.000Z,1999-01-26T00:00:00.000Z,- 44 -,MAINADNN,N MAIN ST,NADINE ST,N MAIN ST @ NADINE ST,3113525.25016403,13858516.0000013,0,0,N, , , , ,- 9 -,{FA35AFFC-521E-4F85-BF04-B9A74BA68989}, ,,vw08,2016-01-06T00:00:00.000Z
-95.535511289439498,29.674455692080663,3888,6247,6247,S,BRAESWOOD, ,BLVD, ,BARGER, ,RD, ,BRAEBURN GLEN, ,BLVD,S,MB,77074,37,6261,Y,A,1, , ,0, ,0,C,1,1, ,0,0,0,Updated location by aerial photo in GIS  moved 5ft SW,Google Maps Street View,spn,2016-03-09T00:00:00.000Z,2016-03-09T00:00:00.000Z,- 68 -,BRABARSM,BRAESWOOD BLVD,BARGER RD,BRAESWOOD BLVD @ BARGER RD,3068478.50003462,13809069.0001422,0,0,N, , , , ,- 68 -,{9D888B6C-9A28-455E-BBF6-5E7F5C9E075F}, ,,sn01,2016-04-25T00:00:00.000Z
-95.534209433849981,29.673279605340749,3889,6248,6248,S,BRAESWOOD, ,BLVD, ,BRAEBURN GLEN, ,BLVD, , , , ,S,NS,77074,37,6262,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Verified location with GPS  not moved,FV20140303,spn,2014-03-05T00:00:00.000Z,2014-03-03T00:00:00.000Z,- 68 -,BRABRASN,BRAESWOOD BLVD,BRAEBURN GLEN BLVD,BRAESWOOD BLVD @ BRAEBURN GLEN BLVD,3068900.49984677,13808650.9999939,0,0,N, , , ,Y,- 68 -,{FB39D483-2812-4369-A36B-079915A9BADB}, ,, ,
-95.524672641725886,29.671249552659734,3890,6251,6251,S,BRAESWOOD, ,BLVD, ,BRAESCREEK, ,DR, , , , ,E,NS,77071,37,6265,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Verified location with GPS  not moved,FV20140303,spn,2014-03-05T00:00:00.000Z,2014-03-03T00:00:00.000Z,- 68 -,BRABCKEN,BRAESWOOD BLVD,BRAESCREEK DR,BRAESWOOD BLVD @ BRAESCREEK DR,3071949.49998236,13808002.9999776,0,0,N, , , ,Y,- 68 -,{139C394B-9FE5-4BD2-B474-45911BC5CFDF}, ,, ,
-95.518889757137288,29.672065014313912,3891,6252,6252,S,BRAESWOOD, ,BLVD, ,MURRAY BROOK, ,DR, , , , ,E,NS,77071,37,6266,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Verified location with GPS  not moved,FV20140303,spn,2014-03-05T00:00:00.000Z,2014-03-03T00:00:00.000Z,- 68 -,BRAMUREN,BRAESWOOD BLVD,MURRAY BROOK DR,BRAESWOOD BLVD @ MURRAY BROOK DR,3073776.24993777,13808353.9999318,0,0,N, , , ,Y,- 68 -,{BC4ABE33-BC2A-4D33-AFD8-E5E18CB52689}, ,, ,
-95.515174104255607,29.673093628650712,3892,6253,6253,S,BRAESWOOD, ,BLVD, ,BRAESVIEW, ,LN, , , , ,E,FS,77071,37,6267,Y,A,1, , ,0, ,0,C,1,1, ,0,0,0,Verified location with GPS  not moved  added C bench  bad sidewalk,FV20140303,spn,2014-03-05T00:00:00.000Z,2014-03-03T00:00:00.000Z,- 68 -,BRABRAEF,BRAESWOOD BLVD,BRAESVIEW LN,BRAESWOOD BLVD @ BRAESVIEW LN,3074944.49989787,13808763.000098,0,0,N, , , ,N,- 68 -,{55A8734A-B257-4D1D-8FC3-867A5ABDBCC3}, ,, ,
-95.512893363245695,29.674286081392189,3893,6254,6254,S,BRAESWOOD, ,BLVD, ,BRAESRIDGE, ,DR, , , , ,E,NS,77071,37,6268,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Verified location with GPS  not moved,FV20140303,spn,2014-03-05T00:00:00.000Z,2014-03-03T00:00:00.000Z,- 68 -,BRABRGEN,BRAESWOOD BLVD,BRAESRIDGE DR,BRAESWOOD BLVD @ BRAESRIDGE DR,3075655.50011627,13809217.9998442,0,0,N, , , ,Y,- 68 -,{EEC7A89F-E717-4A6C-8B5D-FB18C1DC60E8}, ,, ,
-95.508872490724698,29.675481774656216,3894,6255,6255,S,BRAESWOOD, ,BLVD, ,FONDREN, ,RD, , , , ,E,NS,77071,29,6269,Y,A,1, , ,0, ,0, ,0,0,M,1,1,0,Updated location by aerial photo in GIS moved 46ft E,Google Maps Street View,spn,2016-03-08T00:00:00.000Z,2016-03-08T00:00:00.000Z,- 68 -,BRAFONEN,BRAESWOOD BLVD,FONDREN RD,BRAESWOOD BLVD @ FONDREN RD,3076872.74997836,13809688.9998864,0,0,N, , , , ,- 68 -,{3BE99A13-2865-4B20-B91C-6D1031D1D0B1}, ,,sn01,2016-04-25T00:00:00.000Z
-95.507361812647602,29.675528546914958,3895,6256,6256,S,BRAESWOOD, ,BLVD, ,LARKWOOD, ,DR, , , , ,E,NS,77096,29,6270,Y,A,1, ,2,1,W,1, ,0,0,M,1,1,0,Verified location with GPS  not moved  verified amenities,FV20140303,spn,2014-03-05T00:00:00.000Z,2014-03-03T00:00:00.000Z,- 68 -,BRALAREN,BRAESWOOD BLVD,LARKWOOD DR,BRAESWOOD BLVD @ LARKWOOD DR,3077397.7499126,13809722.0001485,0,0,N, , , ,Y,- 68 -,{943E4A93-0F53-461F-BEE2-2BFFB88C8C5E}, ,, ,
-95.503527067551275,29.676452043580642,3896,6257,6257,S,BRAESWOOD, ,BLVD, ,LARKWOOD, ,DR, ,BOB WHITE, ,DR,E,MB,77096,37,6271,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Verified location with GPS  not moved,FV20140303,spn,2014-03-05T00:00:00.000Z,2014-03-05T00:00:00.000Z,- 68 -,BRALAREM,BRAESWOOD BLVD,LARKWOOD DR,BRAESWOOD BLVD @ LARKWOOD DR,3078605.75012128,13810097.0000547,0,0,N, , , ,Y,- 68 -,{AA84127E-A9C3-4C70-9F53-9C2E379FA3BA}, ,,sn01,2016-04-25T00:00:00.000Z
-95.500067823671301,29.677170436303712,3897,6258,6258,S,BRAESWOOD, ,BLVD, ,ALBURY, ,DR, , , , ,E,NS,77096,37,6272,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Verified location with GPS  not moved,FV20140303,spn,2014-03-05T00:00:00.000Z,2014-03-03T00:00:00.000Z,- 68 -,BRAALBEN,BRAESWOOD BLVD,ALBURY DR,BRAESWOOD BLVD @ ALBURY DR,3079694.99991128,13810388.0001288,0,0,N, , , ,Y,- 68 -,{2AE50AAB-E805-4B85-B513-1361FA99FE92}, ,, ,
-95.462325300297479,29.670076026431065,3898,6259,6259,S,POST OAK, ,RD,W,BELLFORT, ,AVE, , , , ,S,FS,77035,37,6273,Y,A,1, ,2,1, ,1, ,0,0,C,1,1,0,Changed stopabbr onstreet stopname,OTP Team,spn,2015-11-11T00:00:00.000Z,2011-10-27T00:00:00.000Z,- 7 49 -,SPOBELSF,S POST OAK RD,W BELLFORT AVE,S POST OAK RD @ W BELLFORT AVE,3091752.25007494,13808169.9999717,0,0,N, , , , ,- 33 -,{BC9ABDA4-47BF-4A80-95B8-643076EA300B}, ,,vw08,2016-01-06T00:00:00.000Z
-95.463751759425136,29.665843644734984,3899,6260,6260,S,POST OAK, ,RD,W,BELLFORT, ,ST, ,WILLOWBEND, ,BLVD,S,MB,77035,37,6274,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Changed X1strt stopabbr atstreet stopname,spn,spn,2011-11-15T00:00:00.000Z,2011-10-27T00:00:00.000Z,- 7 49 -,PSBLFTSM,S POST OAK RD,W BELLFORT ST,S POST OAK RD @ W BELLFORT ST,3091345.99990319,13806618.0001229,0,0,N, , , , ,- 33 -,{94652044-3274-48CC-877A-479EA6C516F0}, ,, ,
-95.46423776727957,29.663079467063195,3900,6261,6261,S,POST OAK, ,RD, ,STILLBROOKE, ,DR, , , , ,S,NS,77035,37,6275,Y,A,1, ,4,1,W,1, ,0,0,C,1,1,1,Updated location by aerial photo in GIS  moved 4ft SW  verified amenities,Google Maps Street View,spn,2016-05-26T00:00:00.000Z,2016-05-26T00:00:00.000Z,- 7 -,POSSTISN,S POST OAK RD,STILLBROOKE DR,S POST OAK RD @ STILLBROOKE DR,3091223.50014819,13805611.9998384,0,0,N, , , , ,- 33 -,{4860CC79-1B8A-414A-8C11-A0A142DF30FA}, ,,sn01,2016-05-25T00:00:00.000Z
-95.464125438456293,29.658468931343815,3901,6262,6262,S,POST OAK, ,RD,S,WILLOW, ,DR, , , , ,S,NS,77035,37,6276,Y,A,1, ,4,1,W,1, ,0,0,C,1,1,0,Verified location with GPS  not moved  verified amenities,FV20111027,spn,2011-10-28T00:00:00.000Z,2011-10-27T00:00:00.000Z,- 7 49 -,POSWLWSN,POST OAK RD,WILLOW DR,POST OAK RD @ WILLOW DR,3091308.44781294,13803934.0015539,0,0,N, , , , ,- 33 -,{36787335-7D95-4867-947E-8DF1B33B7783}, ,, ,
-95.464080158265574,29.65592824436802,3902,6263,6263,S,POST OAK, ,RD, ,BENNING, ,DR, , , , ,S,FS,77035,37,6277,Y,A,1, , ,0, ,0,C,1,1, ,0,0,0,Verified location with GPS  not moved  verified amenities,FV20111027,spn,2011-10-28T00:00:00.000Z,2011-10-27T00:00:00.000Z,- 49 -,POSBENSF,POST OAK RD,BENNING DR,POST OAK RD @ BENNING DR,3091350.7498937,13803011.0001191,0,0,N, , , , ,- 33 -,{8CC72B58-7EF9-4DD7-86C8-53D210EB716F}, ,, ,
-95.490378980299283,29.644420978495507,3903,6267,6267,W,AIRPORT, ,BLVD, ,RAMPART, ,ST, , , , ,E,NS,77035,37,6281,Y,A,1, , ,0, ,0, ,0,0, ,0,0,0,Verified location with GPS  not moved,FV20110920,spn,2011-09-21T00:00:00.000Z,2011-09-20T00:00:00.000Z,- 7 -,AIRRAMEN,AIRPORT BLVD,RAMPART ST,AIRPORT BLVD @ RAMPART ST,3083127.49993603,13798577.0001288,0,0,N, , , , ,- 163 -,{5031EF43-5ABC-47AD-A914-A52CC3D08AC9}, ,, ,
